Cycle,Round,Bet,Bet Color,Rolls,Matches,Multiplier,Result,Loss Streak,Profit,Bankroll
2,92,15,WHITE,"['PINK', 'BLUE', 'GREEN']",0,0,LOSE,2,-15,11460.0
2,93,35,YELLOW,"['GREEN', 'PINK', 'YELLOW']",1,1,WIN x1,0,35,11495.0
2,94,5,RED,"['BLUE', 'GREEN', 'PINK']",0,0,LOSE,1,-5,11490.0
2,95,15,PINK,"['PINK', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,11505.0
2,96,5,BLUE,"['PINK', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,11500.0
2,97,15,WHITE,"['BLUE', 'RED', 'RED']",0,0,LOSE,2,-15,11485.0
2,98,35,GREEN,"['PINK', 'RED', 'PINK']",0,0,LOSE,3,-35,11450.0
2,99,75,RED,"['RED', 'BLUE', 'RED']",2,2,WIN x2 (2 matches),0,150,11600.0
2,100,5,GREEN,"['YELLOW', 'WHITE', 'PINK']",0,0,LOSE,1,-5,11595.0
3,1,15,BLUE,"['RED', 'BLUE', 'GREEN']",1,1,WIN x1,0,15,11610.0
3,2,5,GREEN,"['RED', 'RED', 'BLUE']",0,0,LOSE,1,-5,11605.0
3,3,15,WHITE,"['BLUE', 'RED', 'PINK']",0,0,LOSE,2,-15,11590.0
3,4,35,GREEN,"['YELLOW', 'BLUE', 'PINK']",0,0,LOSE,3,-35,11555.0
3,5,75,PINK,"['BLUE', 'RED', 'PINK']",1,1,WIN x1,0,75,11630.0
3,6,5,WHITE,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,11625.0
3,7,15,RED,"['YELLOW', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,11610.0
3,8,35,GREEN,"['RED', 'GREEN', 'RED']",1,1,WIN x1,0,35,11645.0
3,9,5,BLUE,"['GREEN', 'BLUE', 'RED']",1,1,WIN x1,0,5,11650.0
3,10,5,GREEN,"['YELLOW', 'GREEN', 'WHITE']",1,1,WIN x1,0,5,11655.0
3,11,5,BLUE,"['RED', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,11660.0
3,12,5,BLUE,"['RED', 'GREEN', 'RED']",0,0,LOSE,1,-5,11655.0
3,13,15,PINK,"['WHITE', 'WHITE', 'GREEN']",0,0,LOSE,2,-15,11640.0
3,14,35,PINK,"['WHITE', 'GREEN', 'BLUE']",0,0,LOSE,3,-35,11605.0
3,15,75,GREEN,"['YELLOW', 'WHITE', 'GREEN']",1,1,WIN x1,0,75,11680.0
3,16,5,PINK,"['YELLOW', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,11675.0
3,17,15,WHITE,"['BLUE', 'GREEN', 'BLUE']",0,0,LOSE,2,-15,11660.0
3,18,35,BLUE,"['YELLOW', 'PINK', 'RED']",0,0,LOSE,3,-35,11625.0
3,19,75,BLUE,"['RED', 'YELLOW', 'BLUE']",1,1,WIN x1,0,75,11700.0
3,20,5,WHITE,"['BLUE', 'GREEN', 'RED']",0,0,LOSE,1,-5,11695.0
3,21,15,GREEN,"['YELLOW', 'GREEN', 'BLUE']",1,1,WIN x1,0,15,11710.0
3,22,5,GREEN,"['YELLOW', 'GREEN', 'RED']",1,1,WIN x1,0,5,11715.0
3,23,5,RED,"['WHITE', 'RED', 'GREEN']",1,1,WIN x1,0,5,11720.0
3,24,5,RED,"['PINK', 'BLUE', 'RED']",1,1,WIN x1,0,5,11725.0
3,25,5,WHITE,"['BLUE', 'PINK', 'BLUE']",0,0,LOSE,1,-5,11720.0
3,26,15,RED,"['BLUE', 'RED', 'GREEN']",1,1,WIN x1,0,15,11735.0
3,27,5,BLUE,"['PINK', 'BLUE', 'RED']",1,1,WIN x1,0,5,11740.0
3,28,5,YELLOW,"['BLUE', 'RED', 'WHITE']",0,0,LOSE,1,-5,11735.0
3,29,15,PINK,"['BLUE', 'RED', 'YELLOW']",0,0,LOSE,2,-15,11720.0
3,30,35,RED,"['PINK', 'PINK', 'GREEN']",0,0,LOSE,3,-35,11685.0
3,31,75,RED,"['WHITE', 'PINK', 'YELLOW']",0,0,LOSE,4,-75,11610.0
3,32,155,GREEN,"['RED', 'WHITE', 'GREEN']",1,1,WIN x1,0,155,11765.0
3,33,5,YELLOW,"['GREEN', 'YELLOW', 'RED']",1,1,WIN x1,0,5,11770.0
3,34,5,PINK,"['RED', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,11765.0
3,35,15,BLUE,"['YELLOW', 'WHITE', 'PINK']",0,0,LOSE,2,-15,11750.0
3,36,35,RED,"['BLUE', 'PINK', 'YELLOW']",0,0,LOSE,3,-35,11715.0
3,37,75,BLUE,"['PINK', 'GREEN', 'RED']",0,0,LOSE,4,-75,11640.0
3,38,155,WHITE,"['RED', 'BLUE', 'YELLOW']",0,0,LOSE,5,-155,11485.0
3,39,315,GREEN,"['BLUE', 'BLUE', 'RED']",0,0,LOSE,6,-315,11170.0
3,40,635,BLUE,"['GREEN', 'GREEN', 'GREEN']",0,0,LOSE,7,-635,10535.0
3,41,1275,YELLOW,"['YELLOW', 'PINK', 'RED']",1,1,WIN x1,0,1275,11810.0
3,42,5,RED,"['GREEN', 'RED', 'GREEN']",1,1,WIN x1,0,5,11815.0
3,43,5,RED,"['PINK', 'GREEN', 'RED']",1,1,WIN x1,0,5,11820.0
3,44,5,PINK,"['GREEN', 'RED', 'YELLOW']",0,0,LOSE,1,-5,11815.0
3,45,15,BLUE,"['RED', 'GREEN', 'YELLOW']",0,0,LOSE,2,-15,11800.0
3,46,35,PINK,"['YELLOW', 'PINK', 'RED']",1,1,WIN x1,0,35,11835.0
3,47,5,YELLOW,"['GREEN', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,11830.0
3,48,15,BLUE,"['BLUE', 'YELLOW', 'PINK']",1,1,WIN x1,0,15,11845.0
3,49,5,WHITE,"['PINK', 'WHITE', 'WHITE']",2,2,WIN x2 (2 matches),0,10,11855.0
3,50,5,GREEN,"['PINK', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,11850.0
3,51,15,YELLOW,"['YELLOW', 'PINK', 'RED']",1,1,WIN x1,0,15,11865.0
3,52,5,BLUE,"['RED', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,11860.0
3,53,15,YELLOW,"['BLUE', 'GREEN', 'RED']",0,0,LOSE,2,-15,11845.0
3,54,35,PINK,"['RED', 'PINK', 'PINK']",2,2,WIN x2 (2 matches),0,70,11915.0
3,55,5,YELLOW,"['RED', 'WHITE', 'PINK']",0,0,LOSE,1,-5,11910.0
3,56,15,GREEN,"['YELLOW', 'RED', 'YELLOW']",0,0,LOSE,2,-15,11895.0
3,57,35,BLUE,"['BLUE', 'WHITE', 'GREEN']",1,1,WIN x1,0,35,11930.0
3,58,5,PINK,"['BLUE', 'YELLOW', 'PINK']",1,1,WIN x1,0,5,11935.0
3,59,5,GREEN,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,11940.0
3,60,5,WHITE,"['RED', 'RED', 'GREEN']",0,0,LOSE,1,-5,11935.0
3,61,15,YELLOW,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,2,-15,11920.0
3,62,35,YELLOW,"['RED', 'PINK', 'BLUE']",0,0,LOSE,3,-35,11885.0
3,63,75,RED,"['YELLOW', 'PINK', 'GREEN']",0,0,LOSE,4,-75,11810.0
3,64,155,RED,"['GREEN', 'WHITE', 'PINK']",0,0,LOSE,5,-155,11655.0
3,65,315,GREEN,"['GREEN', 'RED', 'WHITE']",1,1,WIN x1,0,315,11970.0
3,66,5,GREEN,"['RED', 'RED', 'BLUE']",0,0,LOSE,1,-5,11965.0
3,67,15,GREEN,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,15,11980.0
3,68,5,BLUE,"['RED', 'GREEN', 'RED']",0,0,LOSE,1,-5,11975.0
3,69,15,YELLOW,"['WHITE', 'WHITE', 'YELLOW']",1,1,WIN x1,0,15,11990.0
3,70,5,BLUE,"['YELLOW', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,11995.0
3,71,5,WHITE,"['WHITE', 'RED', 'RED']",1,1,WIN x1,0,5,12000.0
3,72,5,RED,"['PINK', 'PINK', 'RED']",1,1,WIN x1,0,5,12005.0
3,73,5,RED,"['GREEN', 'GREEN', 'RED']",1,1,WIN x1,0,5,12010.0
3,74,5,WHITE,"['YELLOW', 'BLUE', 'RED']",0,0,LOSE,1,-5,12005.0
3,75,15,YELLOW,"['RED', 'PINK', 'BLUE']",0,0,LOSE,2,-15,11990.0
3,76,35,WHITE,"['GREEN', 'RED', 'WHITE']",1,1,WIN x1,0,35,12025.0
3,77,5,RED,"['YELLOW', 'YELLOW', 'BLUE']",0,0,LOSE,1,-5,12020.0
3,78,15,BLUE,"['RED', 'WHITE', 'RED']",0,0,LOSE,2,-15,12005.0
3,79,35,GREEN,"['YELLOW', 'PINK', 'RED']",0,0,LOSE,3,-35,11970.0
3,80,75,BLUE,"['BLUE', 'BLUE', 'GREEN']",2,2,WIN x2 (2 matches),0,150,12120.0
3,81,5,PINK,"['PINK', 'GREEN', 'PINK']",2,2,WIN x2 (2 matches),0,10,12130.0
3,82,5,BLUE,"['RED', 'YELLOW', 'RED']",0,0,LOSE,1,-5,12125.0
3,83,15,YELLOW,"['GREEN', 'RED', 'GREEN']",0,0,LOSE,2,-15,12110.0
3,84,35,PINK,"['WHITE', 'WHITE', 'RED']",0,0,LOSE,3,-35,12075.0
3,85,75,YELLOW,"['WHITE', 'BLUE', 'PINK']",0,0,LOSE,4,-75,12000.0
3,86,155,RED,"['GREEN', 'RED', 'GREEN']",1,1,WIN x1,0,155,12155.0
3,87,5,BLUE,"['GREEN', 'WHITE', 'GREEN']",0,0,LOSE,1,-5,12150.0
3,88,15,PINK,"['RED', 'GREEN', 'YELLOW']",0,0,LOSE,2,-15,12135.0
3,89,35,WHITE,"['GREEN', 'BLUE', 'GREEN']",0,0,LOSE,3,-35,12100.0
3,90,75,BLUE,"['WHITE', 'WHITE', 'RED']",0,0,LOSE,4,-75,12025.0
3,91,155,BLUE,"['YELLOW', 'GREEN', 'GREEN']",0,0,LOSE,5,-155,11870.0
3,92,315,PINK,"['GREEN', 'BLUE', 'WHITE']",0,0,LOSE,6,-315,11555.0
3,93,635,BLUE,"['WHITE', 'YELLOW', 'WHITE']",0,0,LOSE,7,-635,10920.0
3,94,1275,WHITE,"['RED', 'RED', 'RED']",0,0,LOSE,8,-1275,9645.0
3,95,2555,BLUE,"['GREEN', 'GREEN', 'BLUE']",1,1,WIN x1,0,2555,12200.0
3,96,5,RED,"['RED', 'RED', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,12210.0
3,97,5,YELLOW,"['PINK', 'GREEN', 'BLUE']",0,0,LOSE,1,-5,12205.0
3,98,15,YELLOW,"['BLUE', 'YELLOW', 'PINK']",1,1,WIN x1,0,15,12220.0
3,99,5,WHITE,"['PINK', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,12225.0
3,100,5,RED,"['YELLOW', 'RED', 'RED']",2,2,WIN x2 (2 matches),0,10,12235.0
4,1,5,PINK,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,12230.0
4,2,15,PINK,"['PINK', 'BLUE', 'GREEN']",1,1,WIN x1,0,15,12245.0
4,3,5,BLUE,"['RED', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,12240.0
4,4,15,RED,"['GREEN', 'PINK', 'RED']",1,1,WIN x1,0,15,12255.0
4,5,5,RED,"['RED', 'WHITE', 'WHITE']",1,1,WIN x1,0,5,12260.0
4,6,5,RED,"['WHITE', 'BLUE', 'RED']",1,1,WIN x1,0,5,12265.0
4,7,5,BLUE,"['WHITE', 'RED', 'BLUE']",1,1,WIN x1,0,5,12270.0
4,8,5,BLUE,"['PINK', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,10,12280.0
4,9,5,BLUE,"['YELLOW', 'WHITE', 'YELLOW']",0,0,LOSE,1,-5,12275.0
4,10,15,PINK,"['PINK', 'WHITE', 'YELLOW']",1,1,WIN x1,0,15,12290.0
4,11,5,GREEN,"['BLUE', 'GREEN', 'PINK']",1,1,WIN x1,0,5,12295.0
4,12,5,BLUE,"['BLUE', 'YELLOW', 'BLUE']",2,2,WIN x2 (2 matches),0,10,12305.0
4,13,5,GREEN,"['GREEN', 'BLUE', 'RED']",1,1,WIN x1,0,5,12310.0
4,14,5,RED,"['BLUE', 'PINK', 'GREEN']",0,0,LOSE,1,-5,12305.0
4,15,15,WHITE,"['GREEN', 'YELLOW', 'BLUE']",0,0,LOSE,2,-15,12290.0
4,16,35,YELLOW,"['WHITE', 'PINK', 'RED']",0,0,LOSE,3,-35,12255.0
4,17,75,BLUE,"['RED', 'BLUE', 'RED']",1,1,WIN x1,0,75,12330.0
4,18,5,BLUE,"['PINK', 'GREEN', 'RED']",0,0,LOSE,1,-5,12325.0
4,19,15,GREEN,"['RED', 'YELLOW', 'RED']",0,0,LOSE,2,-15,12310.0
4,20,35,PINK,"['RED', 'GREEN', 'WHITE']",0,0,LOSE,3,-35,12275.0
4,21,75,BLUE,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,4,-75,12200.0
4,22,155,YELLOW,"['PINK', 'BLUE', 'RED']",0,0,LOSE,5,-155,12045.0
4,23,315,BLUE,"['BLUE', 'GREEN', 'WHITE']",1,1,WIN x1,0,315,12360.0
4,24,5,GREEN,"['BLUE', 'GREEN', 'WHITE']",1,1,WIN x1,0,5,12365.0
4,25,5,RED,"['PINK', 'WHITE', 'BLUE']",0,0,LOSE,1,-5,12360.0
4,26,15,RED,"['PINK', 'YELLOW', 'WHITE']",0,0,LOSE,2,-15,12345.0
4,27,35,WHITE,"['WHITE', 'RED', 'GREEN']",1,1,WIN x1,0,35,12380.0
4,28,5,PINK,"['YELLOW', 'BLUE', 'RED']",0,0,LOSE,1,-5,12375.0
4,29,15,PINK,"['PINK', 'WHITE', 'GREEN']",1,1,WIN x1,0,15,12390.0
4,30,5,PINK,"['RED', 'BLUE', 'GREEN']",0,0,LOSE,1,-5,12385.0
4,31,15,BLUE,"['PINK', 'PINK', 'GREEN']",0,0,LOSE,2,-15,12370.0
4,32,35,WHITE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,3,-35,12335.0
4,33,75,YELLOW,"['RED', 'RED', 'RED']",0,0,LOSE,4,-75,12260.0
4,34,155,RED,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,5,-155,12105.0
4,35,315,GREEN,"['GREEN', 'BLUE', 'PINK']",1,1,WIN x1,0,315,12420.0
4,36,5,WHITE,"['RED', 'WHITE', 'YELLOW']",1,1,WIN x1,0,5,12425.0
4,37,5,YELLOW,"['PINK', 'BLUE', 'WHITE']",0,0,LOSE,1,-5,12420.0
4,38,15,GREEN,"['GREEN', 'GREEN', 'WHITE']",2,2,WIN x2 (2 matches),0,30,12450.0
4,39,5,YELLOW,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,12455.0
4,40,5,WHITE,"['WHITE', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,12460.0
4,41,5,GREEN,"['GREEN', 'GREEN', 'BLUE']",2,2,WIN x2 (2 matches),0,10,12470.0
4,42,5,WHITE,"['WHITE', 'RED', 'RED']",1,1,WIN x1,0,5,12475.0
4,43,5,WHITE,"['GREEN', 'BLUE', 'WHITE']",1,1,WIN x1,0,5,12480.0
4,44,5,GREEN,"['YELLOW', 'RED', 'RED']",0,0,LOSE,1,-5,12475.0
4,45,15,PINK,"['BLUE', 'YELLOW', 'GREEN']",0,0,LOSE,2,-15,12460.0
4,46,35,WHITE,"['YELLOW', 'WHITE', 'PINK']",1,1,WIN x1,0,35,12495.0
4,47,5,PINK,"['PINK', 'GREEN', 'RED']",1,1,WIN x1,0,5,12500.0
4,48,5,WHITE,"['BLUE', 'RED', 'PINK']",0,0,LOSE,1,-5,12495.0
4,49,15,BLUE,"['WHITE', 'RED', 'GREEN']",0,0,LOSE,2,-15,12480.0
4,50,35,RED,"['YELLOW', 'PINK', 'GREEN']",0,0,LOSE,3,-35,12445.0
4,51,75,PINK,"['YELLOW', 'RED', 'RED']",0,0,LOSE,4,-75,12370.0
4,52,155,PINK,"['RED', 'GREEN', 'YELLOW']",0,0,LOSE,5,-155,12215.0
4,53,315,RED,"['WHITE', 'RED', 'PINK']",1,1,WIN x1,0,315,12530.0
4,54,5,RED,"['PINK', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,12525.0
4,55,15,PINK,"['PINK', 'PINK', 'RED']",2,2,WIN x2 (2 matches),0,30,12555.0
4,56,5,GREEN,"['YELLOW', 'YELLOW', 'GREEN']",1,1,WIN x1,0,5,12560.0
4,57,5,PINK,"['BLUE', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,12555.0
4,58,15,GREEN,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,2,-15,12540.0
4,59,35,YELLOW,"['YELLOW', 'RED', 'RED']",1,1,WIN x1,0,35,12575.0
4,60,5,GREEN,"['GREEN', 'PINK', 'WHITE']",1,1,WIN x1,0,5,12580.0
4,61,5,YELLOW,"['PINK', 'GREEN', 'RED']",0,0,LOSE,1,-5,12575.0
4,62,15,YELLOW,"['WHITE', 'GREEN', 'PINK']",0,0,LOSE,2,-15,12560.0
4,63,35,PINK,"['GREEN', 'GREEN', 'PINK']",1,1,WIN x1,0,35,12595.0
4,64,5,GREEN,"['BLUE', 'BLUE', 'YELLOW']",0,0,LOSE,1,-5,12590.0
4,65,15,BLUE,"['BLUE', 'RED', 'BLUE']",2,2,WIN x2 (2 matches),0,30,12620.0
4,66,5,BLUE,"['RED', 'GREEN', 'PINK']",0,0,LOSE,1,-5,12615.0
4,67,15,GREEN,"['GREEN', 'WHITE', 'GREEN']",2,2,WIN x2 (2 matches),0,30,12645.0
4,68,5,BLUE,"['GREEN', 'YELLOW', 'BLUE']",1,1,WIN x1,0,5,12650.0
4,69,5,WHITE,"['YELLOW', 'YELLOW', 'WHITE']",1,1,WIN x1,0,5,12655.0
4,70,5,RED,"['YELLOW', 'RED', 'YELLOW']",1,1,WIN x1,0,5,12660.0
4,71,5,YELLOW,"['YELLOW', 'WHITE', 'YELLOW']",2,2,WIN x2 (2 matches),0,10,12670.0
4,72,5,GREEN,"['BLUE', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,12675.0
4,73,5,WHITE,"['PINK', 'RED', 'BLUE']",0,0,LOSE,1,-5,12670.0
4,74,15,WHITE,"['GREEN', 'BLUE', 'BLUE']",0,0,LOSE,2,-15,12655.0
4,75,35,PINK,"['BLUE', 'WHITE', 'RED']",0,0,LOSE,3,-35,12620.0
4,76,75,PINK,"['BLUE', 'GREEN', 'PINK']",1,1,WIN x1,0,75,12695.0
4,77,5,WHITE,"['RED', 'RED', 'GREEN']",0,0,LOSE,1,-5,12690.0
4,78,15,GREEN,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,2,-15,12675.0
4,79,35,YELLOW,"['PINK', 'GREEN', 'RED']",0,0,LOSE,3,-35,12640.0
4,80,75,PINK,"['YELLOW', 'YELLOW', 'RED']",0,0,LOSE,4,-75,12565.0
4,81,155,BLUE,"['YELLOW', 'GREEN', 'BLUE']",1,1,WIN x1,0,155,12720.0
4,82,5,BLUE,"['GREEN', 'YELLOW', 'YELLOW']",0,0,LOSE,1,-5,12715.0
4,83,15,GREEN,"['YELLOW', 'GREEN', 'WHITE']",1,1,WIN x1,0,15,12730.0
4,84,5,WHITE,"['RED', 'RED', 'BLUE']",0,0,LOSE,1,-5,12725.0
4,85,15,YELLOW,"['GREEN', 'PINK', 'BLUE']",0,0,LOSE,2,-15,12710.0
4,86,35,YELLOW,"['WHITE', 'WHITE', 'BLUE']",0,0,LOSE,3,-35,12675.0
4,87,75,BLUE,"['RED', 'BLUE', 'RED']",1,1,WIN x1,0,75,12750.0
4,88,5,YELLOW,"['BLUE', 'GREEN', 'PINK']",0,0,LOSE,1,-5,12745.0
4,89,15,BLUE,"['GREEN', 'YELLOW', 'WHITE']",0,0,LOSE,2,-15,12730.0
4,90,35,GREEN,"['BLUE', 'YELLOW', 'PINK']",0,0,LOSE,3,-35,12695.0
4,91,75,RED,"['YELLOW', 'RED', 'GREEN']",1,1,WIN x1,0,75,12770.0
4,92,5,RED,"['WHITE', 'YELLOW', 'WHITE']",0,0,LOSE,1,-5,12765.0
4,93,15,RED,"['BLUE', 'PINK', 'BLUE']",0,0,LOSE,2,-15,12750.0
4,94,35,PINK,"['WHITE', 'RED', 'RED']",0,0,LOSE,3,-35,12715.0
4,95,75,PINK,"['PINK', 'YELLOW', 'GREEN']",1,1,WIN x1,0,75,12790.0
4,96,5,RED,"['RED', 'BLUE', 'YELLOW']",1,1,WIN x1,0,5,12795.0
4,97,5,BLUE,"['RED', 'BLUE', 'RED']",1,1,WIN x1,0,5,12800.0
4,98,5,BLUE,"['YELLOW', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,12795.0
4,99,15,WHITE,"['RED', 'PINK', 'BLUE']",0,0,LOSE,2,-15,12780.0
4,100,35,PINK,"['BLUE', 'WHITE', 'YELLOW']",0,0,LOSE,3,-35,12745.0
5,1,75,BLUE,"['WHITE', 'WHITE', 'YELLOW']",0,0,LOSE,4,-75,12670.0
5,2,155,GREEN,"['YELLOW', 'YELLOW', 'YELLOW']",0,0,LOSE,5,-155,12515.0
5,3,315,YELLOW,"['RED', 'BLUE', 'PINK']",0,0,LOSE,6,-315,12200.0
5,4,635,WHITE,"['RED', 'GREEN', 'PINK']",0,0,LOSE,7,-635,11565.0
5,5,1275,GREEN,"['GREEN', 'WHITE', 'PINK']",1,1,WIN x1,0,1275,12840.0
5,6,5,BLUE,"['GREEN', 'PINK', 'WHITE']",0,0,LOSE,1,-5,12835.0
5,7,15,YELLOW,"['YELLOW', 'PINK', 'PINK']",1,1,WIN x1,0,15,12850.0
5,8,5,WHITE,"['YELLOW', 'BLUE', 'RED']",0,0,LOSE,1,-5,12845.0
5,9,15,YELLOW,"['WHITE', 'PINK', 'BLUE']",0,0,LOSE,2,-15,12830.0
5,10,35,WHITE,"['BLUE', 'YELLOW', 'BLUE']",0,0,LOSE,3,-35,12795.0
5,11,75,BLUE,"['PINK', 'RED', 'PINK']",0,0,LOSE,4,-75,12720.0
5,12,155,RED,"['GREEN', 'YELLOW', 'RED']",1,1,WIN x1,0,155,12875.0
5,13,5,GREEN,"['PINK', 'PINK', 'RED']",0,0,LOSE,1,-5,12870.0
5,14,15,BLUE,"['BLUE', 'YELLOW', 'PINK']",1,1,WIN x1,0,15,12885.0
5,15,5,WHITE,"['BLUE', 'PINK', 'WHITE']",1,1,WIN x1,0,5,12890.0
5,16,5,RED,"['GREEN', 'GREEN', 'WHITE']",0,0,LOSE,1,-5,12885.0
5,17,15,WHITE,"['RED', 'PINK', 'PINK']",0,0,LOSE,2,-15,12870.0
5,18,35,WHITE,"['BLUE', 'BLUE', 'PINK']",0,0,LOSE,3,-35,12835.0
5,19,75,BLUE,"['GREEN', 'BLUE', 'BLUE']",2,2,WIN x2 (2 matches),0,150,12985.0
5,20,5,GREEN,"['WHITE', 'BLUE', 'PINK']",0,0,LOSE,1,-5,12980.0
5,21,15,BLUE,"['PINK', 'GREEN', 'RED']",0,0,LOSE,2,-15,12965.0
5,22,35,PINK,"['YELLOW', 'BLUE', 'BLUE']",0,0,LOSE,3,-35,12930.0
5,23,75,RED,"['PINK', 'WHITE', 'GREEN']",0,0,LOSE,4,-75,12855.0
5,24,155,BLUE,"['GREEN', 'BLUE', 'WHITE']",1,1,WIN x1,0,155,13010.0
5,25,5,BLUE,"['GREEN', 'WHITE', 'WHITE']",0,0,LOSE,1,-5,13005.0
5,26,15,RED,"['BLUE', 'WHITE', 'RED']",1,1,WIN x1,0,15,13020.0
5,27,5,GREEN,"['WHITE', 'GREEN', 'RED']",1,1,WIN x1,0,5,13025.0
5,28,5,PINK,"['PINK', 'WHITE', 'YELLOW']",1,1,WIN x1,0,5,13030.0
5,29,5,BLUE,"['PINK', 'RED', 'YELLOW']",0,0,LOSE,1,-5,13025.0
5,30,15,WHITE,"['PINK', 'RED', 'GREEN']",0,0,LOSE,2,-15,13010.0
5,31,35,BLUE,"['WHITE', 'GREEN', 'RED']",0,0,LOSE,3,-35,12975.0
5,32,75,WHITE,"['BLUE', 'GREEN', 'RED']",0,0,LOSE,4,-75,12900.0
5,33,155,PINK,"['PINK', 'BLUE', 'RED']",1,1,WIN x1,0,155,13055.0
5,34,5,BLUE,"['BLUE', 'GREEN', 'RED']",1,1,WIN x1,0,5,13060.0
5,35,5,WHITE,"['WHITE', 'BLUE', 'PINK']",1,1,WIN x1,0,5,13065.0
5,36,5,GREEN,"['BLUE', 'RED', 'GREEN']",1,1,WIN x1,0,5,13070.0
5,37,5,PINK,"['PINK', 'GREEN', 'RED']",1,1,WIN x1,0,5,13075.0
5,38,5,GREEN,"['WHITE', 'PINK', 'WHITE']",0,0,LOSE,1,-5,13070.0
5,39,15,GREEN,"['WHITE', 'YELLOW', 'YELLOW']",0,0,LOSE,2,-15,13055.0
5,40,35,WHITE,"['GREEN', 'YELLOW', 'GREEN']",0,0,LOSE,3,-35,13020.0
5,41,75,YELLOW,"['BLUE', 'GREEN', 'WHITE']",0,0,LOSE,4,-75,12945.0
5,42,155,BLUE,"['BLUE', 'YELLOW', 'YELLOW']",1,1,WIN x1,0,155,13100.0
5,43,5,BLUE,"['GREEN', 'GREEN', 'BLUE']",1,1,WIN x1,0,5,13105.0
5,44,5,PINK,"['RED', 'RED', 'WHITE']",0,0,LOSE,1,-5,13100.0
5,45,15,RED,"['PINK', 'RED', 'PINK']",1,1,WIN x1,0,15,13115.0
5,46,5,YELLOW,"['PINK', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,13110.0
5,47,15,PINK,"['WHITE', 'PINK', 'WHITE']",1,1,WIN x1,0,15,13125.0
5,48,5,BLUE,"['GREEN', 'RED', 'BLUE']",1,1,WIN x1,0,5,13130.0
5,49,5,PINK,"['GREEN', 'BLUE', 'PINK']",1,1,WIN x1,0,5,13135.0
5,50,5,WHITE,"['PINK', 'GREEN', 'YELLOW']",0,0,LOSE,1,-5,13130.0
5,51,15,PINK,"['BLUE', 'YELLOW', 'WHITE']",0,0,LOSE,2,-15,13115.0
5,52,35,PINK,"['PINK', 'YELLOW', 'RED']",1,1,WIN x1,0,35,13150.0
5,53,5,PINK,"['PINK', 'WHITE', 'BLUE']",1,1,WIN x1,0,5,13155.0
5,54,5,GREEN,"['GREEN', 'WHITE', 'RED']",1,1,WIN x1,0,5,13160.0
5,55,5,YELLOW,"['RED', 'RED', 'PINK']",0,0,LOSE,1,-5,13155.0
5,56,15,GREEN,"['BLUE', 'PINK', 'WHITE']",0,0,LOSE,2,-15,13140.0
5,57,35,GREEN,"['PINK', 'WHITE', 'GREEN']",1,1,WIN x1,0,35,13175.0
5,58,5,BLUE,"['PINK', 'RED', 'PINK']",0,0,LOSE,1,-5,13170.0
5,59,15,GREEN,"['YELLOW', 'YELLOW', 'GREEN']",1,1,WIN x1,0,15,13185.0
5,60,5,RED,"['YELLOW', 'GREEN', 'GREEN']",0,0,LOSE,1,-5,13180.0
5,61,15,PINK,"['PINK', 'BLUE', 'WHITE']",1,1,WIN x1,0,15,13195.0
5,62,5,WHITE,"['BLUE', 'RED', 'GREEN']",0,0,LOSE,1,-5,13190.0
5,63,15,YELLOW,"['PINK', 'GREEN', 'GREEN']",0,0,LOSE,2,-15,13175.0
5,64,35,WHITE,"['WHITE', 'RED', 'WHITE']",2,2,WIN x2 (2 matches),0,70,13245.0
5,65,5,PINK,"['PINK', 'WHITE', 'YELLOW']",1,1,WIN x1,0,5,13250.0
